delay_mod_rate;755;1;1
delay_mod_depth;756;1;1
chorus_on_off;768;1;0
chorus_mode;769;1;0
chorus_rate;770;1;0
chorus_depth;771;1;0
chorus_pre_delay;772;1;0
chorus_low_cut;773;1;0
chorus_high_cut;774;1;0
chorus_effect_level;775;1;0
chorus_direct_level;776;1;0
reverb_on_off;784;1;1
reverb_type;785;1;1
reverb_time;786;1;1
reverb_pre_delay;787;2;1
reverb_low_cut;789;1;1
reverb_high_cut;790;1;1
reverb_density;791;1;1
reverb_effect_level;792;1;1
reverb_direct_mix;793;1;1
reverb_spring_sens;794;1;1
pedal_fx_on_off;800;1;0
pedal_fx_pedal_bend_pitch;802;1;0
pedal_fx_pedal_bend_position;803;1;0
pedal_fx_pedal_bend_effect_level;804;1;0
pedal_fx_pedal_bend_direct_mix;805;1;0
pedal_fx_wah_type;806;1;0
pedal_fx_wah_position;807;1;0
pedal_fx_wah_pedal_min;808;1;0
pedal_fx_wah_pedal_max;809;1;0
pedal_fx_wah_effect_level;810;1;0
pedal_fx_wah_direct_mix;811;1;0
foot_volume_volume_curve;816;1;0
foot_volume_volume_min;817;1;0
foot_volume_volume_max;818;1;0
foot_volume_level;819;1;1
divider_mode;832;1;0
divider_ch_select;833;1;0
divider_ch_a_dynamic;834;1;0
divider_ch_a_dynamic_sens;835;1;0
divider_ch_a_filter;836;1;0
divider_ch_a_cutoff_freq;837;1;0
divider_ch_b_dynamic;838;1;0
divider_ch_b_dynamic_sens;839;1;0
divider_ch_b_filter;840;1;0
divider_ch_b_cutoff_freq;841;1;0
mixer_mode;848;1;0
mixer_ch_a_b_balance;849;1;0
mixer_spread;850;1;0
send_return_on_off;853;1;1
send_return_mode;854;1;1
send_return_send_level;855;1;1
send_return_return_level;856;1;1
amp_control;864;1;0
ns1_on_off;867;1;1
ns1_threshold;868;1;1
ns1_release;869;1;1
ns1_detect;870;1;1
ns2_on_off;872;1;0
ns2_threshold;873;1;0
ns2_release;874;1;0
ns2_detect;875;1;0
accel_fx_type;880;1;1
accel_fx_s_bend_pitch;881;1;1
